Cluster ID,Plot ID,Tree ID,Species,DBH (cm),Unusual,Dead,,,
5,6,31,81,21,0,0,,,
5,6,32,61,19,0,0,,,
5,6,33,61,32,0,0,,,
5,6,34,61,20,0,0,,,
5,6,35,61,11,0,0,,,
5,6,36,61,14,0,0,,,
5,6,37,18,12,0,0,,,
5,6,38,52,28,0,0,,,
5,6,39,61,32,0,0,,,
5,7,1,39,30,0,0,,,
5,7,2,18,28,0,0,,,
5,7,3,10,18,0,0,,,
5,7,4,81,32,0,0,,,
5,7,5a,105,16,0,0,,,
5,7,5b,18,18,0,0,,,
5,7,6a,18,24,0,0,,,
5,7,6b,18,24,0,0,,,
5,7,7,18,20,0,0,,,
5,7,8,18,26,0,0,,,
5,7,9,39,18,0,0,,,
5,7,10a,55,30,0,0,,,
5,7,10b,55,24,0,0,,,
5,7,10c,55,36,0,0,,,
5,7,11,4,24,0,0,,,
5,7,12,18,16,0,0,,,
5,7,13,18,20,0,0,,,
5,7,14,71,12,0,0,,,
5,7,15,39,12,0,0,,,
5,7,16,39,48,0,0,,,
5,7,17,39,16,0,0,,,
5,7,18,39,25,0,0,,,
5,7,19,39,65,0,0,,,
5,7,20,39,36,0,0,,,
5,7,21,39,22,0,0,,,
5,7,22,39,26,0,0,,,
5,7,23,39,11,0,0,,,
5,7,24,39,18,0,0,,,
5,7,25,106,42,0,0,,,
5,7,26,84,49,0,0,,,
5,8,1,111,10,0,0,,,
5,8,2,61,11,0,0,,,
5,8,3,61,22,0,0,,,
5,8,4,90,11,0,0,,,
5,8,5,85,18,0,0,,,
5,8,6,71,21,0,0,,,
5,8,7,61,12,0,0,,,
5,8,8,61,14,0,0,,,
5,8,9a,71,22,0,0,,,
5,8,9b,71,28,0,0,,,
5,8,10,61,22,0,0,,,
5,8,11,39,56,0,0,,,
5,8,12,55,20,0,0,,,
5,8,13a,61,32,0,0,,,
5,8,13b,61,12,0,0,,,
5,8,14,61,21,0,0,,,
5,9,1,39,16,0,0,,,
5,9,2,39,26,0,0,,,
5,9,3,39,19,0,0,,,
5,9,4,39,17,0,0,,,
5,9,5,39,15,0,0,,,
5,9,6,39,18,0,1,,,
5,9,7,61,18,0,1,,,
5,9,8a,111,21,0,0,,,
5,9,8b,111,12,0,0,,,
5,9,9,111,11,0,0,,,
5,9,10a,61,14,0,0,,,
5,9,10b,61,26,0,0,,,
5,9,11,61,28,0,0,,,
5,9,12,61,24,0,0,,,
5,9,13,61,23,0,0,,,
5,9,14,39,23,0,0,,,
5,9,15,39,28,0,0,,,
5,9,16,39,28,0,0,,,
5,9,17,111,25,1,0,,,
5,9,18,111,11,0,0,,,
5,9,19,18,12,0,0,,,
5,9,20,18,18,0,0,,,
5,9,21,39,18,0,0,,,
5,9,22a,111,17,0,0,,,
5,9,22b,100,31,0,0,,,
5,9,23,71,34,0,0,,,
5,9,24,18,24,0,0,,,
5,9,25,61,12,0,0,,,
5,9,26,39,13,0,0,,,
5,9,27,39,33,0,0,,,
5,9,28,39,30,0,0,,,
5,9,29,39,38,0,0,,,
5,10,1,61,15,0,0,,,
5,10,2,65,27,0,0,,,
5,10,3,65,15,0,0,,,
5,10,4,98,17,0,0,,,
5,10,5,61,23,0,0,,,
5,10,6,61,13,0,0,,,
5,10,7,61,21,0,0,,,
5,10,8,61,14,0,0,,,
5,10,9,61,40,0,0,,,
5,10,10,61,28,0,0,,,
5,10,11,61,25,0,0,,,
5,10,12,86,24,0,0,,,
5,10,13,61,15,0,0,,,
5,10,14,61,22,0,0,,,
5,10,15,18,24,0,0,,,
5,10,16,18,13,0,0,,,
5,10,17,18,10,0,0,,,
5,10,18,18,20,0,0,,,
5,10,19,61,56,0,0,,,
5,10,20,71,39,0,0,,,
5,10,21,18,23,0,0,,,
5,10,22,61,34,0,0,,,
5,10,23,61,16,0,0,,,
5,10,24,61,20,0,0,,,
5,10,25,71,28,0,0,,,
5,10,26,61,34,0,0,,,
5,10,27,61,26,0,0,,,
5,10,28,61,18,0,0,,,
5,10,29,18,14,0,0,,,
6,1,1,52,20,0,0,,,
6,1,2,61,20,0,0,,,
6,1,3,100,40,0,0,,,
6,1,4,52,46,0,0,,,
6,1,5,52,38,0,0,,,
6,1,6,61,26,0,0,,,
6,1,7,61,16,0,0,,,
6,1,8a,61,13,0,0,,,
6,1,8b,100,22,0,0,,,
6,1,9,100,11,0,0,,,
6,1,10,85,13,0,0,,,
6,1,11,61,14,0,0,,,
6,1,12,61,30,0,0,,,
6,1,13,61,10,0,0,,,
6,1,14,39,11,0,0,,,
6,1,15a,39,36,0,0,,,
6,1,15b,18,17,0,0,,,
6,1,15c,18,23,0,0,,,
6,1,15d,18,19,0,0,,,
6,1,15e,18,15,0,0,,,
6,1,16,18,20,0,0,,,
6,1,7,61,13,0,0,,,
6,1,18,111,11,0,0,,,
6,1,19,111,22,0,0,,,
6,1,20,18,20,0,0,,,
6,1,21,61,16,0,0,,,
6,2,1,18,24,0,0,,,
6,2,2,18,20,0,0,,,
6,2,3,18,27,0,0,,,
6,2,4,39,23,0,0,,,
6,2,5,61,16,0,0,,,
6,2,6,52,27,0,0,,,
6,2,7,18,15,0,0,,,
6,2,8,18,13,0,0,,,
6,2,9,100,40,0,0,,,
6,2,10,39,30,0,0,,,
6,2,11,61,27,0,0,,,
6,2,12,39,16,0,0,,,
6,2,13,18,11,0,0,,,
6,2,14,61,10,0,0,,,
6,2,15,52,18,0,0,,,
6,2,16,100,28,0,0,,,
6,2,17,39,14,0,0,,,
6,2,18,61,11,0,0,,,
6,2,19,52,16,0,0,,,
6,2,20,111,22,0,0,,,
6,2,21,18,19,0,0,,,
6,2,22,18,13,0,0,,,
6,2,23,18,14,0,1,,,
6,2,24,61,12,0,0,,,
6,2,25,18,11,0,0,,,
6,2,26,61,19,0,0,,,
6,2,27,61,21,0,0,,,
6,2,28,39,32,0,0,,,
6,2,29,52,38,0,0,,,
6,2,30,81,13,0,0,,,
6,2,31,90,11,0,0,,,
6,2,32,61,15,0,0,,,
6,2,33,61,12,0,0,,,
6,2,34,18,25,0,0,,,
6,2,35,100,17,0,0,,,
6,3,1,100,45,0,0,,,
6,3,2,100,28,0,0,,,
6,3,3,18,22,0,0,,,
6,3,4,18,11,0,0,,,
6,3,5,39,34,0,0,,,
6,3,6,61,16,0,0,,,
6,3,7,18,20,0,0,,,
6,3,8,18,12,0,0,,,
6,3,9,18,12,0,0,,,
6,3,10,18,13,0,0,,,
6,3,11,39,46,0,0,,,
6,3,12,61,32,0,0,,,
6,3,13,18,23,0,0,,,
6,3,14a,39,37,0,0,,,
6,3,14b,39,17,0,0,,,
6,3,15,111,20,0,0,,,
6,3,16,61,28,0,0,,,
6,3,17,84,30,0,0,,,
6,3,18,71,28,0,0,,,
6,3,19,71,22,0,0,,,
6,3,20,18,30,0,0,,,
6,3,21,84,28,0,0,,,
6,3,22,84,22,0,0,,,
6,3,23,84,30,0,0,,,
6,3,24,61,10,0,0,,,
6,3,25,68,22,0,0,,,
6,3,26,84,20,0,0,,,
6,3,27,18,26,0,0,,,
6,3,28a,18,11,0,0,,,
6,3,28b,18,14,0,0,,,
6,3,28c,18,12,0,0,,,
6,3,28d,18,24,0,0,,,
6,3,29,24,16,0,0,,,
6,3,30,84,20,0,0,,,
6,3,31,18,20,0,0,,,
6,3,32,18,24,0,0,,,
6,3,33,61,21,0,0,,,
6,3,34,61,26,0,0,,,
6,3,35,18,15,0,0,,,
6,3,61,84,24,0,0,,,
6,4,1,61,45,0,0,,,
6,4,2,61,34,0,0,,,
6,4,3,61,22,0,0,,,
6,4,4,18,38,0,0,,,
6,4,5,61,28,0,0,,,
6,4,6a,61,12,0,0,,,
6,4,6b,71,11,0,0,,,
6,4,7,86,24,0,0,,,
6,4,8,86,15,0,0,,,
6,4,9,100,12,0,0,,,
6,4,10,111,24,0,0,,,
6,4,11,61,13,0,0,,,
6,4,12,61,16,0,0,,,
6,4,13,61,14,0,0,,,
6,4,14,10,45,0,0,,,
6,4,15,61,12,0,0,,,
6,4,16,61,26,0,0,,,
6,4,17,61,22,0,0,,,
6,4,18,61,12,0,0,,,
6,4,19,61,28,0,0,,,
6,4,20,61,18,0,0,,,
6,4,21,90,12,0,0,,,
6,4,22,71,30,0,0,,,
6,4,23,10,17,0,0,,,
6,4,24,10,45,0,0,,,
6,4,25,18,11,0,0,,,
6,4,26,18,16,0,0,,,
6,4,27,86,11,0,0,,,
6,5,1a,39,14,0,0,,,
6,5,1b,39,20,0,0,,,
6,5,1c,39,16,0,0,,,
6,5,2,39,14,0,0,,,
6,5,3,61,38,0,0,,,
6,5,4,61,24,0,0,,,
6,5,5,61,30,0,0,,,
6,5,6,71,13,0,0,,,
6,5,7,52,26,0,0,,,
6,5,8,52,17,0,0,,,
6,5,9,52,31,0,0,,,
6,5,10,39,10,0,0,,,
6,5,11,61,18,0,0,,,
6,5,12,52,24,0,0,,,
6,5,13,52,11,0,0,,,
6,5,14,54,12,0,0,,,
6,6,1,18,29,0,0,,,
6,6,2,61,22,0,0,,,
6,6,3,18,32,0,0,,,
6,6,4,18,19,0,0,,,
6,6,5,18,13,0,0,,,
6,6,6,61,30,0,0,,,
6,6,7,18,12,0,1,,,
6,6,8,61,10,0,0,,,
6,6,9,61,12,0,0,,,
6,6,10,18,19,0,0,,,
6,6,11,61,11,0,0,,,
6,6,12,61,19,0,0,,,
6,6,13,18,12,0,0,,,
6,6,14,18,11,0,0,,,
6,6,15,18,18,0,0,,,
6,6,16,18,13,0,0,,,
6,6,17,18,21,0,0,,,
6,6,18,61,14,0,0,,,
6,6,19,61,13,0,0,,,
6,6,20,18,20,0,0,,,
6,6,21,18,17,0,0,,,
6,6,22,18,17,0,0,,,
6,6,23,18,22,0,0,,,
6,6,24,18,15,0,0,,,
6,6,25,18,16,0,0,,,
6,6,26,61,27,0,0,,,
6,6,27,61,24,0,0,,,
6,6,28,18,11,0,0,,,
6,6,29,61,15,0,0,,,
6,6,30,52,70,0,0,,,
6,7,1,39,20,0,0,,,
6,7,2,61,10,0,0,,,
6,7,3,18,22,0,0,,,
6,7,4,18,15,0,0,,,
6,7,5,18,19,0,0,,,
6,7,6,18,21,0,0,,,
6,7,7,39,10,0,0,,,
6,7,8,18,25,0,0,,,
6,7,9,18,10,0,0,,,
6,7,10,18,16,0,0,,,
6,7,11,18,23,0,0,,,
6,7,12,18,12,0,1,,,
6,7,13,18,13,0,0,,,
6,7,14,18,16,0,0,,,
6,7,15,39,27,0,0,,,
6,7,16,39,22,0,0,,,
6,7,17,39,28,0,0,,,
6,7,18,39,24,0,0,,,
6,7,19,18,26,0,0,,,
6,7,20,18,27,0,0,,,
6,7,21,61,20,0,0,,,
6,7,22,18,12,0,0,,,
6,7,23,18,24,0,0,,,
6,7,24,18,24,0,0,,,
6,7,25,61,16,0,0,,,
6,7,26,61,34,0,0,,,
6,7,27,10,51,0,0,,,
6,7,28,111,49,0,0,,,
6,7,29,61,29,0,0,,,
6,7,30,86,48,0,0,,,
6,7,31,85,26,0,0,,,
6,7,32,103,14,0,0,,,
6,7,33,10,21,0,0,,,
6,7,34,81,17,0,0,,,
6,7,35,39,23,0,0,,,
6,7,36,52,12,0,0,,,
6,7,37,103,32,0,0,,,
6,8,1,18,15,0,0,,,
6,8,2,111,22,0,0,,,
6,8,3,18,14,0,0,,,
6,8,4,61,26,0,0,,,
6,8,5,61,11,0,0,,,
6,8,6,61,14,0,0,,,
6,8,7,111,56,0,0,,,
6,8,8,1,23,0,0,,,
6,8,9,71,34,0,0,,,
6,8,10,90,10,0,0,,,
6,8,11,68,13,0,0,,,
6,8,12,61,31,0,0,,,
6,8,13,61,20,0,0,,,
6,8,14,18,25,0,0,,,
6,8,15,111,27,0,0,,,
6,8,16,111,22,0,0,,,
6,8,17,61,18,0,0,,,
6,8,18,71,34,0,0,,,
6,8,19,90,12,0,0,,,
6,8,20,18,14,0,0,,,
6,8,21,18,11,0,0,,,
6,8,22,18,13,0,0,,,
6,8,23,31,26,0,0,,,
6,8,24,18,22,0,0,,,
6,8,25,18,23,0,0,,,
6,9,1,71,17,0,0,,,
6,9,2,111,15,0,0,,,
6,9,3,71,11,0,0,,,
6,9,4,61,24,0,0,,,
6,9,5,61,11,0,0,,,
6,9,6a,90,12,0,0,,,
6,9,6b,86,14,0,0,,,
6,10,1,71,27,0,0,,,
6,10,2,61,20,0,0,,,
6,10,3,61,22,0,0,,,
6,10,4,61,33,0,0,,,
6,10,5,90,13,0,0,,,
7,1,1,85,12,0,0,,,
7,1,2,85,11,0,0,,,
7,1,3,61,30,0,0,,,
7,1,4,61,26,0,0,,,
7,1,5,18,30,0,0,,,
7,1,6,61,43,0,0,,,
7,1,7,111,11,0,0,,,
7,1,8,90,28,0,0,,,
7,1,9,61,28,0,0,,,
7,1,10,71,22,0,0,,,
7,1,11,61,46,0,0,,,
7,1,12,61,13,0,0,,,
7,1,13,61,13,0,0,,,
7,1,14,84,12,0,0,,,
7,1,15,10,16,0,0,,,
7,1,16,85,26,0,0,,,
7,1,17,61,16,0,0,,,
7,1,18a,111,11,0,0,,,
7,1,18b,111,31,0,0,,,
7,1,19,61,15,0,0,,,
7,1,20,61,15,0,0,,,
7,1,21,18,18,0,0,,,
7,1,22,18,11,0,0,,,
7,1,23,111,11,0,0,,,
7,1,24,18,22,0,0,,,
7,1,25,111,20,0,0,,,
7,2,1,102,18,0,0,,,
7,2,2,71,33,0,0,,,
7,2,3,14,51,0,0,,,
7,8,1a,18,20,0,0,,,
7,8,1b,18,26,0,0,,,
7,8,2,85,16,0,0,,,
7,8,3,39,16,0,0,,,
7,8,4a,61,14,0,0,,,
7,8,4b,61,22,0,0,,,
7,8,4c,61,13,0,0,,,
7,8,5,71,22,0,0,,,
7,8,6,71,48,0,0,,,
7,8,7,18,30,0,0,,,
7,8,8,18,13,0,0,,,
7,8,9,18,12,0,1,,,
7,8,10,81,23,0,0,,,
7,8,11,84,23,0,0,,,
7,8,12,10,30,0,0,,,
7,8,13,18,16,0,0,,,
7,8,14,84,12,0,0,,,
7,8,15,18,40,0,0,,,
7,8,16,61,43,0,0,,,
7,8,17,111,22,0,0,,,
7,8,18,111,11,0,0,,,
7,8,19,111,24,0,0,,,
7,8,20,18,30,0,0,,,
7,8,21,84,13,0,0,,,
7,8,22,86,12,0,0,,,
7,8,23,61,32,0,0,,,
7,8,24,61,29,0,0,,,
7,8,25,39,28,0,0,,,
7,3,1a,111,20,0,0,,,
7,3,1b,111,21,0,0,,,
7,3,1c,111,18,0,0,,,
7,3,2,61,13,0,0,,,
7,3,3,18,24,0,0,,,
7,3,4a,61,26,0,0,,,
7,3,4b,61,25,0,1,,,
7,3,5,71,28,0,0,,,
7,3,6,87,43,0,0,,,
7,3,7,87,15,0,0,,,
7,3,8,111,11,0,0,,,
7,3,9,111,14,0,0,,,
7,3,10,61,15,0,0,,,
7,3,11,31,36,0,0,,,
7,3,12,61,32,0,0,,,
7,3,13,61,28,0,0,,,
7,3,14,61,24,0,0,,,
7,3,15,55,32,0,0,,,
7,3,16,87,30,0,0,,,
7,3,17,87,23,0,0,,,
7,3,18,111,16,0,0,,,
7,3,19,61,49,0,0,,,
7,3,20a,85,20,0,0,,,
7,3,20b,85,22,0,0,,,
7,3,21,31,16,0,0,,,
7,3,22,18,18,0,0,,,
7,3,23,18,14,0,0,,,
7,3,24,18,18,0,0,,,
7,3,25,86,15,0,0,,,
7,3,26,86,16,0,0,,,
7,3,27,61,44,0,0,,,
7,4,1,81,26,0,0,,,
7,4,2,61,21,0,0,,,
7,4,3,71,25,0,0,,,
7,4,4,85,15,0,0,,,
7,4,5,61,46,0,0,,,
7,4,6,18,14,0,0,,,
7,4,7,81,38,0,0,,,
7,4,8,81,35,0,0,,,
7,4,9,81,13,0,0,,,
7,5,1,111,11,0,0,,,
7,5,2,39,12,0,0,,,
7,5,3,87,32,0,0,,,
7,5,4,8,24,0,0,,,
7,5,5,87,15,0,0,,,
7,5,6,71,21,0,0,,,
7,5,7,71,17,0,0,,,
7,5,8,71,10,0,0,,,
7,5,9,54,17,0,0,,,
7,5,10,54,12,0,0,,,
7,5,11,87,40,0,0,,,
7,5,12,18,11,0,0,,,
7,5,13,55,12,0,0,,,
7,5,14,52,13,0,0,,,
7,5,15,61,16,0,0,,,
7,5,16,71,21,0,0,,,
7,5,17,87,40,0,0,,,
7,5,18,61,78,0,0,,,
7,5,19,61,23,0,0,,,
7,6,1,84,21,0,0,,,
7,6,2,84,38,0,0,,,
7,6,3,61,33,0,0,,,
7,6,4,87,18,0,0,,,
7,6,5a,61,32,0,0,,,
7,6,5b,61,24,0,0,,,
7,6,6,61,28,0,0,,,
7,6,7,61,25,0,0,,,
7,6,8,84,30,0,0,,,
7,6,9,18,14,0,0,,,
7,6,10,71,26,0,0,,,
7,6,11,18,24,0,0,,,
7,6,12,61,30,0,0,,,
7,6,13,39,34,0,0,,,
7,6,14,84,32,0,0,,,
7,6,15,61,17,0,0,,,
7,6,16,61,55,0,0,,,
7,6,17,111,10,0,0,,,
7,6,18,71,38,0,0,,,
7,6,19,18,44,0,0,,,
7,6,20,61,32,0,0,,,
7,6,21,1,19,0,0,,,
7,6,22,39,24,0,0,,,
7,6,23,39,32,0,0,,,
7,6,24,111,53,0,0,,,
7,6,25,39,17,0,0,,,
7,6,26,39,33,0,0,,,
7,6,27,71,30,0,0,,,
7,6,28,84,13,0,0,,,
7,7,1,71,37,0,0,,,
7,7,2,111,37,0,0,,,
7,7,3,61,29,0,0,,,
7,7,4,71,33,0,0,,,
7,7,5,81,32,0,0,,,
7,7,6,39,28,0,0,,,
7,7,7,18,18,0,0,,,
7,7,8,18,21,0,1,,,
7,7,9,61,24,0,0,,,
7,7,10,61,31,0,0,,,
7,7,11,71,42,0,0,,,
7,7,12,71,29,0,0,,,
7,7,13,55,26,1,0,,,
7,7,14,39,35,0,0,,,
7,7,15,111,13,0,0,,,
7,7,16,71,36,0,0,,,
7,7,17,85,18,0,0,,,
7,7,18,61,32,0,0,,,
7,7,19,61,22,0,0,,,
7,7,20,71,36,0,0,,,
7,7,21,61,18,0,0,,,
7,7,22,55,19,0,0,,,
7,7,23,71,28,0,0,,,
7,7,24,61,42,0,0,,,
7,7,25,55,26,0,0,,,
7,7,26,55,20,0,0,,,
7,9,1,71,10,0,0,,,
7,9,2,61,45,0,0,,,
7,9,3,71,21,0,0,,,
7,9,4,87,31,0,0,,,
7,9,5,61,44,0,0,,,
7,9,6,71,42,0,0,,,
7,9,7,61,55,0,0,,,
7,9,8,71,18,0,0,,,
7,9,9,55,18,0,0,,,
7,9,10,55,12,0,0,,,
7,9,11,87,16,0,0,,,
7,9,12,10,34,0,0,,,
7,9,13,71,50,0,0,,,
7,10,1,54,18,0,0,,,
7,10,2,54,24,0,0,,,
7,10,3,54,13,0,0,,,
7,10,4,102,15,0,0,,,
7,10,5,71,11,0,0,,,
7,10,6,71,11,0,0,,,
7,10,7,71,18,0,0,,,
7,10,8,71,19,0,0,,,
7,10,9,61,14,0,0,,,
7,10,10,87,28,0,0,,,
7,10,11,55,19,0,0,,,
7,10,12,71,13,0,0,,,
7,10,13,87,20,0,0,,,
7,10,14,111,24,0,0,,,
7,10,15,18,22,0,0,,,
7,10,16,55,12,0,0,,,
7,10,17,55,10,0,0,,,
7,10,18,71,13,0,0,,,
7,10,19,71,16,0,0,,,
7,10,20,71,15,0,0,,,
7,10,21,61,32,0,0,,,
7,10,22,87,42,0,0,,,
7,10,23,71,41,0,0,,,
7,10,24,55,13,0,0,,,
7,10,25,71,20,0,0,,,
9,1,1a,1,26,0,0,,,
9,1,1b,1,16,0,0,,,
9,1,1c,1,18,0,0,,,
9,1,1d,87,83,0,0,,,
9,1,3,106,17,0,0,,,
9,1,4,41,37,0,0,,,
9,1,5,106,18,0,0,,,
9,1,6,106,20,0,0,,,
9,1,7,87,15,0,0,,,
9,1,8,18,52,0,0,,,
9,1,9,18,10,0,0,,,
9,1,10,84,11,0,0,,,
9,1,11,1,14,0,0,,,
9,1,12,71,12,0,0,,,
9,1,13,71,15,0,0,,,
9,1,14,18,11,0,0,,,
9,1,15,86,14,0,0,,,
9,2,1,41,70,0,0,,,
9,2,2,104,51,0,0,,,
9,2,3,104,11,0,0,,,
9,2,4,1,25,0,0,,,
9,3,1a,111,11,0,0,,,
9,3,1b,111,11,0,0,,,
9,3,1c,111,14,0,0,,,
9,3,1d,111,11,0,0,,,
9,3,1e,111,15,0,0,,,
9,3,2,98,12,0,0,,,
9,3,3,98,11,0,0,,,
9,3,4a,98,12,0,0,,,
9,3,4b,98,11,0,0,,,
9,3,4c,98,11,0,0,,,
9,3,5,98,36,0,0,,,
9,3,6a,25,16,0,0,,,
9,3,6b,25,13,0,0,,,
9,3,7,98,11,0,0,,,
9,3,8,98,11,0,0,,,
9,3,9a,106,12,0,0,,,
9,3,9b,106,11,0,0,,,
9,3,9c,25,13,0,0,,,
9,3,10a,111,11,0,0,,,
9,3,10b,111,11,0,0,,,
9,3,11a,98,12,0,0,,,
9,3,11b,98,20,0,0,,,
9,3,12,106,15,0,0,,,
9,3,13a,25,13,0,0,,,
9,3,13b,25,11,0,0,,,
9,3,13c,25,17,0,0,,,
9,3,14,104,16,0,0,,,
9,3,15,25,14,0,0,,,
9,3,16,98,11,0,0,,,
9,3,17a,106,21,0,0,,,
9,3,17b,106,14,0,0,,,
9,3,18a,98,20,0,0,,,
9,3,18b,98,11,0,0,,,
9,3,19,25,10,0,0,,,
9,4,1,41,35,0,0,,,
9,4,2,41,40,0,0,,,
9,5,1,61,24,0,0,,,
9,5,2,55,20,0,0,,,
9,5,3,61,30,0,0,,,
9,5,4,61,32,0,0,,,
9,5,5,61,11,0,0,,,
9,5,6,61,18,0,0,,,
9,5,7,61,22,0,0,,,
9,5,8,18,36,0,0,,,
9,5,9,55,13,0,0,,,
9,5,10,61,20,0,0,,,
9,5,11,61,17,0,0,,,
9,5,12,61,14,0,0,,,
9,5,13,61,20,0,0,,,
9,5,14,61,17,0,0,,,
9,5,15,18,24,0,0,,,
9,5,16,18,32,0,0,,,
9,5,17,61,16,0,0,,,
9,5,18,61,30,0,0,,,
9,5,19,81,19,0,0,,,
9,5,20,61,36,0,0,,,
9,5,21,61,38,0,0,,,
9,5,22,61,18,0,0,,,
9,5,23,71,16,0,0,,,
9,5,24,61,20,0,0,,,
9,5,25,18,19,0,0,,,
9,5,26,18,17,0,0,,,
9,5,27,18,17,0,0,,,
9,5,29,18,15,0,0,,,
9,5,30,18,15,0,0,,,
9,5,31,71,30,0,0,,,
9,5,32,10,14,0,0,,,
9,5,33,61,20,0,0,,,
9,5,34,61,17,0,0,,,
9,5,35,85,27,0,0,,,
9,5,36,87,34,0,0,,,
9,5,37,87,12,0,0,,,
9,5,38,87,14,0,0,,,
9,6,1a,87,14,0,0,,,
9,6,1b,87,38,0,0,,,
9,6,2,61,18,0,0,,,
9,6,3,61,14,0,0,,,
9,6,4,61,13,0,0,,,
9,6,5,71,10,0,0,,,
9,6,6,61,36,0,0,,,
9,6,7,61,14,0,0,,,
9,6,8,54,22,0,0,,,
9,6,9,54,12,0,0,,,
9,6,10,61,12,0,0,,,
9,6,11,61,13,0,0,,,
9,6,12,61,14,0,0,,,
9,6,13,61,14,0,0,,,
9,7,1a,87,16,0,0,,,
9,7,1b,87,14,0,0,,,
9,7,1c,87,11,0,0,,,
9,7,2a,87,13,0,0,,,
9,7,2b,87,10,0,0,,,
9,7,3,87,11,0,0,,,
9,7,4,87,16,0,0,,,
9,7,5,87,11,0,0,,,
9,7,6,87,48,0,0,,,
9,7,7,61,17,0,0,,,
9,7,8,87,11,0,0,,,
9,7,9,87,11,0,0,,,
9,7,10,87,38,0,0,,,
9,7,11,87,30,0,0,,,
9,7,12,87,16,0,0,,,
9,7,13,87,32,0,0,,,
9,7,14,87,13,0,0,,,
9,7,15,61,30,0,0,,,
9,7,16,87,17,0,0,,,
9,7,17,87,12,0,0,,,
9,7,18,87,14,0,0,,,
9,7,19,87,11,0,0,,,
9,7,20,71,21,0,0,,,
9,7,21,87,12,0,0,,,
9,8,1,22,14,0,0,,,
9,8,2,22,18,0,0,,,
9,8,3,22,14,0,0,,,
9,8,4,22,23,0,0,,,
9,8,5,22,11,0,0,,,
9,8,6a,1,14,0,0,,,
9,8,6b,1,15,0,0,,,
9,8,8,71,19,0,0,,,
9,8,9,111,11,0,0,,,
9,8,10,18,12,0,0,,,
9,8,11,18,12,0,0,,,
9,8,12,18,12,0,0,,,
9,8,13,61,15,0,0,,,
9,8,14,71,10,0,0,,,
9,8,15a,18,12,0,0,,,
9,8,15b,18,18,0,0,,,
9,8,16,55,15,0,0,,,
9,8,17,18,14,0,0,,,
9,8,18,18,19,0,0,,,
9,8,19,85,15,0,0,,,
9,8,20a,18,13,0,0,,,
9,8,2b,18,13,0,0,,,
9,8,21,71,16,0,0,,,
9,8,22,81,18,0,0,,,
9,8,23,61,36,0,0,,,
9,8,24,71,20,0,0,,,
9,8,25,55,22,0,0,,,
9,8,26,18,14,0,0,,,
9,8,27,18,17,0,0,,,
9,8,28,18,17,0,0,,,
9,8,29,18,11,0,0,,,
9,8,30,18,25,0,0,,,
9,8,31,71,22,0,0,,,
9,8,32,31,13,0,0,,,
9,8,33,31,12,0,0,,,
9,8,34,18,30,0,0,,,
9,8,35,71,13,0,0,,,
9,8,36,71,21,0,0,,,
9,8,37,18,20,0,0,,,
9,8,38,71,28,0,0,,,
9,8,39,71,16,0,0,,,
9,8,40,61,12,0,0,,,
9,8,41,18,14,0,0,,,
9,8,42,71,16,0,0,,,
9,8,43,1,15,0,0,,,
9,8,44,52,26,0,0,,,
9,8,45,18,12,0,0,,,
9,8,46,18,12,0,0,,,
9,9,1,71,34,0,0,,,
9,9,2,10,41,0,0,,,
9,9,3,71,24,0,0,,,
9,9,4,71,22,0,0,,,
9,9,5,61,23,0,0,,,
9,9,6a,54,38,0,0,,,
9,9,6b,54,28,0,0,,,
9,9,6c,54,20,0,0,,,
9,9,7,10,34,0,0,,,
9,9,8a,54,20,0,0,,,
9,9,8b,54,20,0,0,,,
9,9,9,31,12,0,0,,,
9,9,10,10,42,0,0,,,
9,9,12,10,36,0,0,,,
9,9,13,61,24,0,0,,,
9,9,14,61,34,0,0,,,
9,9,15,54,18,0,0,,,
9,9,16,54,16,0,0,,,
9,9,17a,39,12,0,0,,,
9,9,17b,39,15,0,0,,,
9,9,18,54,19,0,0,,,
9,9,19,54,12,0,0,,,
9,9,20,71,20,0,0,,,
9,9,21,61,26,0,0,,,
9,9,22,10,11,0,0,,,
9,9,23,71,13,0,0,,,
9,9,24,71,12,0,0,,,
9,9,25,18,12,0,0,,,
9,9,26,18,12,0,0,,,
9,9,27,18,16,0,0,,,
9,9,28,18,17,0,0,,,
9,9,29,71,30,0,0,,,
9,9,30,71,18,0,0,,,
9,9,31,18,25,0,0,,,
9,9,32,10,14,0,0,,,
9,9,33,71,30,0,0,,,
9,9,34,52,22,0,0,,,
9,9,35,18,18,0,0,,,
9,9,36,18,12,0,0,,,
9,9,37,18,16,0,0,,,
9,9,38,18,23,0,0,,,
9,9,39,18,11,0,0,,,
9,9,40,18,13,0,0,,,
9,9,41,111,14,0,0,,,
9,10,1,94,69,0,0,,,
9,10,2,87,25,0,0,,,
9,10,3,106,11,0,0,,,
9,10,4,94,12,0,0,,,
9,10,5,106,26,0,0,,,
9,10,6a,106,18,0,0,,,
9,10,6b,106,17,0,0,,,
9,10,6c,106,32,0,0,,,
9,10,7,106,10,0,0,,,
9,10,8,65,46,0,0,,,
9,10,9,87,53,0,0,,,
9,10,10,87,12,0,0,,,
9,10,11,87,13,0,0,,,
9,10,12,86,14,0,0,,,
9,10,13,65,16,0,0,,,
9,10,14,1,11,0,0,,,
9,10,15,1,12,0,0,,,
